key,value,date,single6,single7,single8,complete6,complete7,complete8,average6,average7,average8
TN,9.3,1/1/25,1,1,1,1,4,4,1,1,1
TX,26.1,1/1/15,3,3,3,4,5,5,4,4,4
TX,26.35,1/1/16,3,3,3,4,5,5,4,4,4
TX,26.6,1/1/17,3,3,3,4,5,5,4,4,4
TX,26.85,1/1/18,3,3,3,4,5,5,4,4,4
TX,27.1,1/1/19,3,3,3,4,5,5,4,4,4
TX,27.35,1/1/20,3,3,3,4,5,5,4,4,4
TX,27.6,1/1/21,3,3,3,4,5,5,4,4,4
TX,27.85,1/1/22,3,3,3,4,5,5,4,4,4
TX,28.11,1/1/23,3,3,3,4,5,5,4,4,4
TX,28.36,1/1/24,3,3,3,4,5,5,4,4,4
TX,28.61,1/1/25,3,3,3,4,5,5,4,4,4
UT,1.6,1/1/15,1,1,1,2,2,2,2,2,2
UT,1.68,1/1/16,1,1,1,2,2,2,2,2,2
UT,1.75,1/1/17,1,1,1,2,2,2,2,2,2
UT,1.83,1/1/18,1,1,1,2,2,2,2,2,2
UT,1.9,1/1/19,1,1,1,2,2,2,2,2,2
UT,1.98,1/1/20,1,1,1,2,2,2,2,2,2
UT,2.05,1/1/21,1,1,1,2,2,2,2,2,2
UT,2.13,1/1/22,1,1,1,2,2,2,2,2,2
UT,2.21,1/1/23,1,1,1,2,2,2,2,2,2
UT,2.28,1/1/24,1,1,1,2,2,2,2,2,2
UT,2.36,1/1/25,1,1,1,2,2,2,2,2,2
VT,1.19,1/1/15,1,1,1,2,2,2,2,2,2
VT,1.21,1/1/16,1,1,1,2,2,2,2,2,2
VT,1.24,1/1/17,1,1,1,2,2,2,2,2,2
VT,1.26,1/1/18,1,1,1,2,2,2,2,2,2
VT,1.28,1/1/19,1,1,1,2,2,2,2,2,2
VT,1.31,1/1/20,1,1,1,2,2,2,2,2,2
VT,1.33,1/1/21,1,1,1,2,2,2,2,2,2
VT,1.35,1/1/22,1,1,1,2,2,2,2,2,2
VT,1.37,1/1/23,1,1,1,2,2,2,2,2,2
VT,1.4,1/1/24,1,1,1,2,2,2,2,2,2
VT,1.42,1/1/25,1,1,1,2,2,2,2,2,2
VA,5.91,1/1/15,1,1,1,1,4,4,1,1,1
VA,6.2,1/1/16,1,1,1,1,4,4,1,1,1
VA,6.5,1/1/17,1,1,1,1,4,4,1,1,1
VA,6.8,1/1/18,1,1,1,1,4,4,1,1,1
VA,7.09,1/1/19,1,1,1,1,4,4,1,1,1
VA,7.39,1/1/20,1,1,1,1,4,4,1,1,1
VA,7.69,1/1/21,1,1,1,1,4,4,1,1,1
VA,7.99,1/1/22,1,1,1,1,4,4,1,1,1
VA,8.28,1/1/23,1,1,1,1,4,4,1,1,1
VA,8.58,1/1/24,1,1,1,1,4,4,1,1,1
VA,8.88,1/1/25,1,1,1,1,4,4,1,1,1
WA,7.74,1/1/15,1,1,1,2,2,2,2,2,2
WA,8.07,1/1/16,1,1,1,2,2,2,2,2,2
WA,8.4,1/1/17,1,1,1,2,2,2,2,2,2
WA,8.73,1/1/18,1,1,1,2,2,2,2,2,2
WA,9.06,1/1/19,1,1,1,2,2,2,2,2,2
WA,9.39,1/1/20,1,1,1,2,2,2,2,2,2
WA,9.73,1/1/21,1,1,1,2,2,2,2,2,2
WA,10.06,1/1/22,1,1,1,2,2,2,2,2,2
WA,10.39,1/1/23,1,1,1,2,2,2,2,2,2
WA,10.72,1/1/24,1,1,1,2,2,2,2,2,2
WA,11.05,1/1/25,1,1,1,2,2,2,2,2,2
WV,2.68,1/1/15,1,1,1,2,2,2,2,2,2
WV,2.8,1/1/16,1,1,1,2,2,2,2,2,2
WV,2.91,1/1/17,1,1,1,2,2,2,2,2,2
WV,3.03,1/1/18,1,1,1,2,2,2,2,2,2
WV,3.15,1/1/19,1,1,1,2,2,2,2,2,2
WV,3.26,1/1/20,1,1,1,2,2,2,2,2,2
WV,3.38,1/1/21,1,1,1,2,2,2,2,2,2
WV,3.5,1/1/22,1,1,1,2,2,2,2,2,2
WV,3.61,1/1/23,1,1,1,2,2,2,2,2,2
WV,3.73,1/1/24,1,1,1,2,2,2,2,2,2
WV,3.85,1/1/25,1,1,1,2,2,2,2,2,2
WI,5.81,1/1/15,1,1,1,1,1,1,2,2,2
WI,5.99,1/1/16,1,1,1,1,1,1,2,2,2
WI,6.16,1/1/17,1,1,1,1,1,1,2,2,2
WI,6.33,1/1/18,1,1,1,1,1,1,2,2,2
WI,6.5,1/1/19,1,1,1,1,1,1,2,2,2
WI,6.68,1/1/20,1,1,1,1,1,1,2,2,2
WI,6.85,1/1/21,1,1,1,1,1,1,2,2,2
WI,7.02,1/1/22,1,1,1,1,1,1,2,2,2
WI,7.2,1/1/23,1,1,1,1,1,1,2,2,2
WI,7.37,1/1/24,1,1,1,1,1,1,2,2,2
WI,7.54,1/1/25,1,1,1,1,1,1,2,2,2
WY,0.41,1/1/15,1,1,1,2,2,2,2,2,2
WY,0.45,1/1/16,1,1,1,2,2,2,2,2,2
WY,0.49,1/1/17,1,1,1,2,2,2,2,2,2
WY,0.53,1/1/18,1,1,1,2,2,2,2,2,2
WY,0.57,1/1/19,1,1,1,2,2,2,2,2,2
WY,0.61,1/1/20,1,1,1,2,2,2,2,2,2
WY,0.65,1/1/21,1,1,1,2,2,2,2,2,2
WY,0.69,1/1/22,1,1,1,2,2,2,2,2,2
WY,0.73,1/1/23,1,1,1,2,2,2,2,2,2
WY,0.77,1/1/24,1,1,1,2,2,2,2,2,2
WY,0.81,1/1/25,1,1,1,2,2,2,2,2,2
